70,295516,2020-07-28,ISSP,IE0031442068,,1900-01-01,0,EUR,27.516,9990,1,1,274884.84,274884.84,220028.87,Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
71,295516,2020-07-28,TAT NA,NL0010273801,,1900-01-01,0,EUR,21.306,3411,1,1,72674.77,72674.77,83150.77,Aandelen Nederland,155704,VanEck iBoxx EUR Sov Capped AAA-AA 1-5,0
72,295516,2020-07-28,VEUR NA,IE00B945VV12,,1900-01-01,0,EUR,28.599,9166,1,1,262138.43,262138.43,246479.52,Aandelen Nederland,158105,Vanguard FTSE Developed Europe,0
73,295516,2020-07-28,USD,,,1900-01-01,0,USD,0,2575.7,1.17185,0,2197.98,2575.7,0,,0,,0
74,295516,2020-07-28,EUR,,,1900-01-01,0,EUR,0,27164.76,1,0,27164.76,27164.76,0,,1234,,0
62,295516,2020-07-14,AEX,,PUT,2020-12-18,530,EUR,24.25,14,1,100,33950,33950,35210,Indexopties,103242,AEX P DEC 2020 530.00,0
63,295516,2020-07-14,EMIM NA,IE00BKM4GZ66,,1900-01-01,0,EUR,25.332,10924,1,1,276726.77,276726.77,272366.28,Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
64,295516,2020-07-14,GOVS FP,IE00B6YX5F63,,1900-01-01,0,EUR,52.292,1536,1,1,80320.51,80320.51,81091.14,Aandelen Frankrijk,164962,SPDR Barclays 1-3 Year Euro Gov Bd,0
65,295516,2020-07-14,IE15,IE00B4L60045,,1900-01-01,0,EUR,110.245,728,1,1,80258.36,80258.36,79338.7,Aandelen Engeland,134188,iShares Euro Corporate Bd 1-5yr,0
66,295516,2020-07-14,IEAN,IE00B3F81R35,,1900-01-01,0,EUR,132.59,616,1,1,81675.44,81675.44,78014.76,Aandelen Nederland,130240,iShares CORE EURO CORP BOND UCITS (NL),0
67,295516,2020-07-14,ISSP,IE0031442068,,1900-01-01,0,EUR,27.681,9990,1,1,276533.19,276533.19,220028.87,Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
68,295516,2020-07-14,TAT NA,NL0010273801,,1900-01-01,0,EUR,21.276,3411,1,1,72572.44,72572.44,83150.77,Aandelen Nederland,155704,VanEck iBoxx EUR Sov Capped AAA-AA 1-5,0
69,295516,2020-07-14,VEUR NA,IE00B945VV12,,1900-01-01,0,EUR,28.616,9166,1,1,262294.26,262294.26,246479.52,Aandelen Nederland,158105,Vanguard FTSE Developed Europe,0
70,295516,2020-07-14,USD,,,1900-01-01,0,USD,0,2575.7,1.139155,0,2261.06,2575.7,0,,0,,0
71,295516,2020-07-14,EUR,,,1900-01-01,0,EUR,0,27769.76,1,0,27769.76,27769.76,0,,1234,,0
78,295516,2020-06-11,AEX,,PUT,2020-12-18,530,EUR,38.6,14,1,100,54040,54040,35210,Indexopties,103242,AEX P DEC 2020 530.00,0
79,295516,2020-06-11,EMIM NA,IE00BKM4GZ66,,1900-01-01,0,EUR,23.418,10924,1,1,255818.23,255818.23,272366.28,Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
80,295516,2020-06-11,GOVS FP,IE00B6YX5F63,,1900-01-01,0,EUR,52.246,1536,1,1,80249.86,80249.86,81091.14,Aandelen Frankrijk,164962,SPDR Barclays 1-3 Year Euro Gov Bd,0
81,295516,2020-06-11,IE15,IE00B4L60045,,1900-01-01,0,EUR,109.695,728,1,1,79857.96,79857.96,79338.7,Aandelen Engeland,134188,iShares Euro Corporate Bd 1-5yr,0
82,295516,2020-06-11,IEAN,IE00B3F81R35,,1900-01-01,0,EUR,131.49,616,1,1,80997.84,80997.84,78014.76,Aandelen Nederland,130240,iShares CORE EURO CORP BOND UCITS (NL),0
83,295516,2020-06-11,ISSP,IE0031442068,,1900-01-01,0,EUR,26.924,9990,1,1,268970.76,268970.76,220028.87,Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
