19,295516,1000,EUR,2020-03-25, 0:00:00,J,UITK,1,EUR,144.97,1,144.97,0,25.58,0,2020-03-25,190819051,NL0010273801,TAT NA,DIV,1900-01-01,0,300,,,,,2020-03-25,Dividenden,0,div. VanEck iBoxx EUR Sov Capped AAA-AA,0,0,0,0,0,2,,,,,
20,295516,100,USD,2020-03-25, 0:00:00,J,UITK,1.084315,USD,-9990,0.1355,0,0,0,0,2020-03-25,190834497,IE0031442068,ISSP,DIV,1900-01-01,0,300,,,,,2020-03-25,Dividenden,0,div. iShares S&P 500 UCITS ETF (NL) (IUS,0,0,0,0,0,1,,,,,
21,295516,100,EUR,2020-03-25, 0:00:00,J,UITK,1,EUR,-3411,0.05,0,0,25.58,0,2020-03-25,190819051,NL0010273801,TAT NA,DIV,1900-01-01,0,300,,,,,2020-03-25,Dividenden,0,div. VanEck iBoxx EUR Sov Capped AAA-AA,0,0,0,0,0,1,,,,,
10,295516,1000,EUR,2020-04-20, 0:00:00,J,O-G,1,EUR,25,1,-25,0,0,0,2020-04-17,191270839,,EUR,,1900-01-01,0,4000,Servicefee BinckBank,,,,2020-04-20,Valuta's,1234,Euro,0,0,0,5201,0,2,,,,,
4,295516,100,EUR,2020-06-16, 0:00:00,J,TOEK,1,EUR,3411,0.09,0,0,0,0,2020-06-24,192103139,NL0010273801,TAT NA,DIV,1900-01-01,0,300,,,,,2020-06-17,Dividenden,0,div. VanEck iBoxx EUR Sov Capped AAA-AA,0,0,0,0,0,1,,,,,
37,295516,100,EUR,2020-04-08, 0:00:00,J,UITK,1,EUR,-9166,0.15585,0,0,0,0,2020-04-08,191141397,IE00B945VV12,VEUR NA,DIV,1900-01-01,0,300,,,,,2020-04-08,Dividenden,0,DIV Vanguard FTSE Developed Europe,0,0,0,0,0,1,,,,,
38,295516,1000,EUR,2020-04-08, 0:00:00,J,UITK,1,EUR,1428.52,1,1428.52,0,0,0,2020-04-08,191141397,IE00B945VV12,VEUR NA,DIV,1900-01-01,0,300,,,,,2020-04-08,Dividenden,0,DIV Vanguard FTSE Developed Europe,0,0,0,0,0,2,,,,,
17,295516,100,EUR,2020-03-25, 0:00:00,J,TOEK,1,EUR,9166,0.15585,0,0,0,0,2020-04-08,190846268,IE00B945VV12,VEUR NA,DIV,1900-01-01,0,300,,,,,2020-03-26,Dividenden,0,DIV Vanguard FTSE Developed Europe,0,0,0,0,0,1,,,,,
0,295516,100,EUR,2020-03-10,11:57:57,J,K,1,EUR,1024,23.22,0,30.28,0,0,2020-03-12,190598761,IE00BKM4GZ66,EMIM NA,,1900-01-01,0,100,,,,,2020-03-10,Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0,38,0,0,0,1,,,,,
1,295516,100,EUR,2020-03-10,11:58:03,J,K,1,EUR,926,27.68,0,32.13,0,0,2020-03-12,190598764,IE00B945VV12,VEUR NA,,1900-01-01,0,100,,,,,2020-03-10,Aandelen Nederland,158105,Vanguard FTSE Developed Europe,0,38,0,0,0,1,,,,,
2,295516,1000,EUR,2020-03-10,11:57:57,J,K,1,EUR,23807.56,1,-23807.56,0,0,0,2020-03-12,190598761,IE00BKM4GZ66,EMIM NA,,1900-01-01,0,100,,,,,2020-03-10,Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0,38,0,0,0,2,,,,,
3,295516,1000,EUR,2020-03-10,11:58:03,J,K,1,EUR,25663.81,1,-25663.81,0,0,0,2020-03-12,190598764,IE00B945VV12,VEUR NA,,1900-01-01,0,100,,,,,2020-03-10,Aandelen Nederland,158105,Vanguard FTSE Developed Europe,0,38,0,0,0,2,,,,,
9,295516,1000,EUR,2020-07-01, 0:00:00,J,O-G,1,EUR,25,1,-25,0,0,0,2020-07-01,192378125,,EUR,,1900-01-01,0,4000,Servicefee BinckBank,,,,2020-07-01,Valuta's,1234,Euro,0,0,0,5200,0,2,,,,,
2,295516,100,USD,2020-09-16, 0:00:00,J,TOEK,1.17865,USD,9990,0.12,0,0,0,0,2020-09-30,193385294,IE0031442068,ISSP,DIV,1900-01-01,0,300,,,,,2020-09-17,Dividenden,0,div. iShares S&P 500 UCITS ETF (NL) (IUS,0,0,0,0,0,1,,,,,
4,295516,1000,USD,2020-04-04, 0:00:00,J,RTCR,1.081405,USD,0.2,1,0.2,0,0,0,2020-04-01,191082035,,USD,,1900-01-01,0,4000,Credit rente,,01/01/2020,31/03/2020,2020-04-04,Valuta's,99130,US Dollar,0,0,0,0,0,2,,,,,
5,295516,1000,EUR,2020-04-04, 0:00:00,J,RTDB,1,EUR,1.24,1,-1.24,0,0,0,2020-04-01,191078120,,EUR,,1900-01-01,0,4000,Debet rente,,01/01/2020,31/03/2020,2020-04-04,Valuta's,1234,Euro,0,0,0,0,0,2,,,,,
0,295516,100,EUR,2020-07-29, 0:00:00,J,UITK,1,EUR,-728,0.3242,0,0,0,0,2020-07-29,192711937,IE00B4L60045,IE15,DIV,1900-01-01,0,300,,,,,2020-07-30,Dividenden,0,Div. iShares Euro Corporate Bd 1-5yr,0,0,0,0,0,1,,,,,
1,295516,1000,EUR,2020-07-29, 0:00:00,J,UITK,1,EUR,236.02,1,236.02,0,0,0,2020-07-29,192711937,IE00B4L60045,IE15,DIV,1900-01-01,0,300,,,,,2020-07-30,Dividenden,0,Div. iShares Euro Corporate Bd 1-5yr,0,0,0,0,0,2,,,,,
24,295516,1000,EUR,2020-07-24, 0:00:00,J,O-G,1,EUR,105,1,-105,0,0,0,2020-07-24,192647162,,EUR,,1900-01-01,0,4000,BTW Beheervergoeding Balans Vermogensbeheer,,,,2020-07-24,Valuta's,1234,Euro,0,0,0,5200,0,2,,,,,
25,295516,1000,EUR,2020-07-24, 0:00:00,J,O-G,1,EUR,500,1,-500,0,0,0,2020-07-24,192647161,,EUR,,1900-01-01,0,4000,Beheervergoeding Balans Vermogensbeheer,,,,2020-07-24,Valuta's,1234,Euro,0,0,0,5200,0,2,,,,,
4,295516,100,EUR,2020-09-15, 0:00:00,J,TOEK,1,EUR,3411,0.1,0,0,0,0,2020-09-23,193369185,NL0010273801,TAT NA,DIV,1900-01-01,0,300,,,,,2020-09-16,Dividenden,0,div. VanEck iBoxx EUR Sov Capped AAA-AA,0,0,0,0,0,1,,,,,
8,295516,1000,EUR,2020-09-23, 0:00:00,J,UITK,1,EUR,289.93,1,289.93,0,51.17,0,2020-09-23,193432760,NL0010273801,TAT NA,DIV,1900-01-01,0,300,,,,,2020-09-23,Dividenden,0,div. VanEck iBoxx EUR Sov Capped AAA-AA,0,0,0,0,0,2,,,,,
9,295516,100,EUR,2020-09-23, 0:00:00,J,UITK,1,EUR,-3411,0.1,0,0,51.17,0,2020-09-23,193432760,NL0010273801,TAT NA,DIV,1900-01-01,0,300,,,,,2020-09-23,Dividenden,0,div. VanEck iBoxx EUR Sov Capped AAA-AA,0,0,0,0,0,1,,,,,
61,295516,,EUR,2020-01-23,,,V,,EUR,200,29.824,5952.34,12.46,,,23-01-2020,189915919,,,,,,,,,,,,,,iShares S&P 500 UCITS ETF (NL) (IUSA NA),,,,,,,,,,,
80,295516,,"USD (1,1159)",2020-01-04,,,RTCR,,"USD (1,1159)",6.07,1,6.07,0,,,04-01-2020,188215368,,,,,,,,,,,,,,US Dollar,,,,,,,,,,,
172,295516,,EUR,2020-01-17,,,L,,EUR,14,,0,0,,,18-01-2020,188370163,,,,,,,,,,,,,,AEX P JAN 2020 570.00,,,,,,,,,,,
177,295516,,EUR,2020-01-23,,,OK,,EUR,14,5.95,-8357.3,27.3,,,23-01-2020,189916668,,,,,,,,,,,,,,AEX P JUN 2020 550.00,,,,,,,,,,,
210,295516,,EUR,2020-01-07,,,O-G,,EUR,25,1,-25,0,,,07-01-2020,188246788,,,,,,,,,,,,,,Euro,,,,,,,,,,,
381,295516,,EUR,2020-01-27,,,O-G,,EUR,1000,1,-1000,0,,,27-01-2020,189944924,,,,,,,,,,,,,,Euro,,,,,,,,,,,
382,295516,,EUR,2020-01-27,,,O-G,,EUR,210,1,-210,0,,,27-01-2020,189944925,,,,,,,,,,,,,,Euro,,,,,,,,,,,
425,295516,,EUR,2020-01-15,,,TOEK,,EUR,616,0.5846,0,0,,,16-01-2020,188342029,,,,,,,,,,,,,,Div. iShares CORE EURO CORP BOND UCITS,,,,,,,,,,,
426,295516,,EUR,2020-01-15,,,TOEK,,EUR,728,0.3403,0,0,,,16-01-2020,188345076,,,,,,,,,,,,,,Div. iShares Euro Corporate Bd 1-5yr,,,,,,,,,,,
505,295516,,EUR,2020-01-29,,,UITK,,EUR,616,0.5846,360.11,0,,,29-01-2020,189966717,,,,,,,,,,,,,,Div. iShares CORE EURO CORP BOND UCITS,,,,,,,,,,,
506,295516,,EUR,2020-01-29,,,UITK,,EUR,728,0.3403,247.74,0,,,29-01-2020,189968131,,,,,,,,,,,,,,Div. iShares Euro Corporate Bd 1-5yr,,,,,,,,,,,
1016,295516,,0,2019-12-31,,,YTD,,0,0,0.18,0,0,,,19-01-2020,189523470,,,,,,,,,,,,,,AEX P JAN 2020 550.00,,,,,,,,,,,
1017,295516,,0,2019-12-31,,,YTD,,0,0,0.51,0,0,,,19-01-2020,189523471,,,,,,,,,,,,,,AEX P JAN 2020 570.00,,,,,,,,,,,
1018,295516,,0,2019-12-31,,,YTD,,0,0,1.21,0,0,,,19-01-2020,189523472,,,,,,,,,,,,,,AEX P MAR 2020 520.00,,,,,,,,,,,
1019,295516,,0,2019-12-31,,,YTD,,0,0,14.205,0,0,,,19-01-2020,189523473,,,,,,,,,,,,,,Ahold NV (Kon.),,,,,,,,,,,
1020,295516,,0,2019-12-31,,,YTD,,0,0,21.82,0,0,,,19-01-2020,189523474,,,,,,,,,,,,,,AMG Advanced Metallurgical Group NV,,,,,,,,,,,
1021,295516,,0,2019-12-31,,,YTD,,0,0,55.49,0,0,,,19-01-2020,189523475,,,,,,,,,,,,,,SPDR Bloomberg Barclays Convertible Sec,,,,,,,,,,,
1022,295516,,0,2019-12-31,,,YTD,,0,0,18.688,0,0,,,19-01-2020,189523476,,,,,,,,,,,,,,iShares Diversified Commodity Swap,,,,,,,,,,,
1023,295516,,0,2019-12-31,,,YTD,,0,0,5.273,0,0,,,19-01-2020,189523477,,,,,,,,,,,,,,Delta Lloyd NV -acquired-,,,,,,,,,,,
1024,295516,,0,2019-12-31,,,YTD,,0,0,76.41,0,0,,,19-01-2020,189523478,,,,,,,,,,,,,,iShares eb.rexx Money Market UCITS ETF,,,,,,,,,,,
1025,295516,,0,2019-12-31,,,YTD,,0,0,95.17,0,0,,,19-01-2020,189523479,,,,,,,,,,,,,,iShares JPM $ Em Mkt Bd EUR Hdg UCITS,,,,,,,,,,,
1026,295516,,0,2019-12-31,,,YTD,,0,0,91.74,0,0,,,19-01-2020,189523480,,,,,,,,,,,,,,iShares JP Morgan USD EM Corp Bond,,,,,,,,,,,
1027,295516,,0,2019-12-31,,,YTD,,0,0,26.878,0,0,,,19-01-2020,189523481,,,,,,,,,,,,,,iShares Core MSCI Emerging Markets IMI,,,,,,,,,,,
1028,295516,,0,2019-12-31,,,YTD,,0,0,37.81,0,0,,,19-01-2020,189523482,,,,,,,,,,,,,,iShares EURO STOXX 50 UCITS ETF (NL),,,,,,,,,,,
1029,295516,,0,2019-12-31,,,YTD,,0,0,101.07,0,0,,,19-01-2020,189523483,,,,,,,,,,,,,,iShares III PLC - iSh Citigr Glb Gvt Bd,,,,,,,,,,,
1030,295516,,0,2019-12-31,,,YTD,,0,0,110.21,0,0,,,19-01-2020,189523484,,,,,,,,,,,,,,iShares Barclays Capital Euro Corporate,,,,,,,,,,,
1031,295516,,0,2019-12-31,,,YTD,,0,0,108.41,0,0,,,19-01-2020,189523485,,,,,,,,,,,,,,iShares Markit iBoxx Euro High Yield Bd,,,,,,,,,,,
1032,295516,,0,2019-12-31,,,YTD,,0,0,105.74,0,0,,,19-01-2020,189523486,,,,,,,,,,,,,,iShares Euro High Yield Corporate Bond,,,,,,,,,,,
1033,295516,,0,2019-12-31,,,YTD,,0,0,49.2,0,0,,,19-01-2020,189523487,,,,,,,,,,,,,,Total SE,,,,,,,,,,,
1034,295516,,0,2019-12-31,,,YTD,,0,0,9.978,0,0,,,19-01-2020,189523488,,,,,,,,,,,,,,Fugro NV Cert.,,,,,,,,,,,
1035,295516,,0,2019-12-31,,,YTD,,0,0,52.425,0,0,,,19-01-2020,189523489,,,,,,,,,,,,,,SPDR Barclays 1-3 Year Euro Gov Bd,,,,,,,,,,,
1036,295516,,0,2019-12-31,,,YTD,,0,0,23.885,0,0,,,19-01-2020,189523490,,,,,,,,,,,,,,iShares Asia Pacific Dividend UCITS (NL),,,,,,,,,,,
1037,295516,,0,2019-12-31,,,YTD,,0,0,144.22,0,0,,,19-01-2020,189523491,,,,,,,,,,,,,,iShares Euro Government Bond 1-3yr UCITS,,,,,,,,,,,
1038,295516,,0,2019-12-31,,,YTD,,0,0,157.52,0,0,,,19-01-2020,189523492,,,,,,,,,,,,,,iShares Euro Covered Bond UCITS ETF,,,,,,,,,,,
1039,295516,,0,2019-12-31,,,YTD,,0,0,111.565,0,0,,,19-01-2020,189523493,,,,,,,,,,,,,,iShares Euro Corporate Bd 1-5yr,,,,,,,,,,,
1040,295516,,0,2019-12-31,,,YTD,,0,0,134.22,0,0,,,19-01-2020,189523494,,,,,,,,,,,,,,iShares CORE EURO CORP BOND UCITS (NL),,,,,,,,,,,
1041,295516,,0,2019-12-31,,,YTD,,0,0,98.31,0,0,,,19-01-2020,189523495,,,,,,,,,,,,,,iShares Euro Government Bond 0-1yr,,,,,,,,,,,
1042,295516,,0,2019-12-31,,,YTD,,0,0,32.02,0,0,,,19-01-2020,189523496,,,,,,,,,,,,,,iShares MSCI Emerging Markets,,,,,,,,,,,
1043,295516,,0,2019-12-31,,,YTD,,0,0,0.0089,0,0,,,19-01-2020,189523497,,,,,,,,,,,,,,Royal Imtech NV,,,,,,,,,,,
1044,295516,,0,2019-12-31,,,YTD,,0,0,28.549,0,0,,,19-01-2020,189523498,,,,,,,,,,,,,,iShares S&P 500 UCITS ETF (NL) (IUSA NA),,,,,,,,,,,
1045,295516,,0,2019-12-31,,,YTD,,0,0,133.95,0,0,,,19-01-2020,189523499,,,,,,,,,,,,,,iShares III Plc-iSh Glb Infl Lnk Bd,,,,,,,,,,,
1046,295516,,0,2019-12-31,,,YTD,,0,0,25.053,0,0,,,19-01-2020,189523500,,,,,,,,,,,,,,iShares Dev Mkt Prop Yld (NL),,,,,,,,,,,
1047,295516,,0,2019-12-31,,,YTD,,0,0,2.6310000000000002,0,0,,,19-01-2020,189523501,,,,,,,,,,,,,,KPN NV (Kon.),,,,,,,,,,,
1048,295516,,0,2019-12-31,,,YTD,,0,0,6.657,0,0,,,19-01-2020,189523502,,,,,,,,,,,,,,ArcelorMittal -split-,,,,,,,,,,,
1049,295516,,0,2019-12-31,,,YTD,,0,0,64.75,0,0,,,19-01-2020,189523503,,,,,,,,,,,,,,VanEck Multi-Asset Balanced Allocation,,,,,,,,,,,
1050,295516,,0,2019-12-31,,,YTD,,0,0,109.98,0,0,,,19-01-2020,189523504,,,,,,,,,,,,,,Wisdomtree Physical PM Basket,,,,,,,,,,,
1051,295516,,0,2019-12-31,,,YTD,,0,0,2.012,0,0,,,19-01-2020,189523505,,,,,,,,,,,,,,PostNL NV,,,,,,,,,,,
1052,295516,,0,2019-12-31,,,YTD,,0,0,26.165,0,0,,,19-01-2020,189523506,,,,,,,,,,,,,,Royal Dutch Shell A,,,,,,,,,,,
1053,295516,,0,2019-12-31,,,YTD,,0,0,16.59,0,0,,,19-01-2020,189523507,,,,,,,,,,,,,,SBM Offshore NV,,,,,,,,,,,
1054,295516,,0,2019-12-31,,,YTD,,0,0,111.47,0,0,,,19-01-2020,189523508,,,,,,,,,,,,,,iShares Euro Corporate Bond 1-5y -dual-,,,,,,,,,,,
1055,295516,,0,2019-12-31,,,YTD,,0,0,92.044,0,0,,,19-01-2020,189523509,,,,,,,,,,,,,,SPDR ICE BofA Emerging Markets Corp Bd,,,,,,,,,,,
1056,295516,,0,2019-12-31,,,YTD,,0,0,65.808,0,0,,,19-01-2020,189523510,,,,,,,,,,,,,,SPDR Barclays Emrg Mrkt Loc Bn UCITS ETF,,,,,,,,,,,
1057,295516,,0,2019-12-31,,,YTD,,0,0,21.471,0,0,,,19-01-2020,189523511,,,,,,,,,,,,,,VanEck iBoxx EUR Sov Capped AAA-AA 1-5,,,,,,,,,,,
1058,295516,,0,2019-12-31,,,YTD,,0,0,18.752,0,0,,,19-01-2020,189523512,,,,,,,,,,,,,,VanEck Vectors iBoxx EUR Corporates ETF,,,,,,,,,,,
1059,295516,,0,2019-12-31,,,YTD,,0,0,14.395999999999999,0,0,,,19-01-2020,189523513,,,,,,,,,,,,,,VanEck iBoxx EUR Sov Diversified 1-10,,,,,,,,,,,
1060,295516,,0,2019-12-31,,,YTD,,0,0,45.535,0,0,,,19-01-2020,189523514,,,,,,,,,,,,,,VanEck Vectors Global Equal Weight ETF,,,,,,,,,,,
1061,295516,,0,2019-12-31,,,YTD,,0,0,41.48,0,0,,,19-01-2020,189523515,,,,,,,,,,,,,,VanEck Vectors Global Real Estate ETF,,,,,,,,,,,
1062,295516,,0,2019-12-31,,,YTD,,0,0,22.988000000000003,0,0,,,19-01-2020,189523516,,,,,,,,,,,,,,Vanguard FTSE Dev Asia Pacific ex Japan,,,,,,,,,,,
1063,295516,,0,2019-12-31,,,YTD,,0,0,32.516,0,0,,,19-01-2020,189523517,,,,,,,,,,,,,,Vanguard FTSE Developed Europe,,,,,,,,,,,
1064,295516,,0,2019-12-31,,,YTD,,0,0,54.43,0,0,,,19-01-2020,189523518,,,,,,,,,,,,,,Vanguard FTSE Emerging Markets UCITS ETF,,,,,,,,,,,
1065,295516,,0,2019-12-31,,,YTD,,0,0,54.408,0,0,,,19-01-2020,189523519,,,,,,,,,,,,,,Vanguard S&P 500 UCITS ETF,,,,,,,,,,,
4,295516,100,USD,2020-09-30, 0:00:00,J,UITK,1.17187,USD,-9990,0.1157,0,0,0,0,2020-09-30,193555823,IE0031442068,ISSP,DIV,1900-01-01,0,300,,,,,2020-09-30,Dividenden,0,div. iShares S&P 500 UCITS ETF (NL) (IUS,0,0,0,0,0,1,,,,,
5,295516,1000,USD,2020-09-30, 0:00:00,J,UITK,1.17187,USD,1155.84,1,1155.84,0,0,0,2020-09-30,193555823,IE0031442068,ISSP,DIV,1900-01-01,0,300,,,,,2020-09-30,Dividenden,0,div. iShares S&P 500 UCITS ETF (NL) (IUS,0,0,0,0,0,2,,,,,
30,295516,100,EUR,2020-10-07, 0:00:00,J,UITK,1,EUR,-9166,0.19568,0,0,0,0,2020-10-07,193744383,IE00B945VV12,VEUR NA,DIV,1900-01-01,0,300,,,,,2020-10-07,Dividenden,0,DIV Vanguard FTSE Developed Europe,0,0,0,0,0,1,,,,,
31,295516,1000,EUR,2020-10-07, 0:00:00,J,UITK,1,EUR,1793.6,1,1793.6,0,0,0,2020-10-07,193744383,IE00B945VV12,VEUR NA,DIV,1900-01-01,0,300,,,,,2020-10-07,Dividenden,0,DIV Vanguard FTSE Developed Europe,0,0,0,0,0,2,,,,,
