24,295704,100,EUR,2020-05-22,11:14:25,J,SV,1,EUR,-3,34.55,0,5.85,0,0,2020-05-25,191742044,,AEX,PUT,2020-12-18,500,3000,,,,,2020-05-22,Indexopties,103242,AEX  P DEC 2020 500.00,0,37,0,0,0,1,,,,,
25,295704,100,EUR,2020-05-22,11:05:57,J,OK,1,EUR,3,34.75,0,5.85,0,0,2020-05-25,191742038,,AEX,PUT,2020-12-18,500,3000,,,,,2020-05-22,Indexopties,103242,AEX  P DEC 2020 500.00,0,37,0,0,0,1,,,,,
26,295704,100,EUR,2020-05-22,10:59:51,J,SV,1,EUR,-3,9.6,0,5.85,0,0,2020-05-25,191741938,,AEX,PUT,2020-06-19,500,3000,,,,,2020-05-22,Indexopties,103242,AEX P JUN 2020 500.00,0,37,0,0,0,1,,,,,
27,295704,1000,EUR,2020-05-22,11:18:07,J,OK,1,EUR,8495.85,1,-8495.85,0,0,0,2020-05-25,191742046,,AEX,PUT,2020-12-18,480,3000,,,,,2020-05-22,Indexopties,103242,AEX P DEC 2020 480.00,0,37,0,0,0,2,,,,,
129,295704,1000,EUR,2020-07-01, 0:00:00,J,O-G,1,EUR,25,1,-25,0,0,0,2020-07-01,192378225,,EUR,,1900-01-01,0,4000,Servicefee BinckBank,,,,2020-07-01,Valuta's,1234,Euro,0,0,0,5200,0,2,,,,,
306,295704,,EUR,2020-01-07,,,O-G,,EUR,25,1,-25,0,,,07-01-2020,188246882,,,,,,,,,,,,,,Euro,,,,,,,,,,,
2972,295704,,0,2019-12-31,,,YTD,,0,0,3.27,0,0,,,19-01-2020,189525441,,,,,,,,,,,,,,AEX P JUN 2020 500.00,,,,,,,,,,,
2973,295704,,0,2019-12-31,,,YTD,,0,0,9.39,0,0,,,19-01-2020,189525442,,,,,,,,,,,,,,AEX P DEC 2020 500.00,,,,,,,,,,,
2974,295704,,0,2019-12-31,,,YTD,,0,0,32.16,0,0,,,19-01-2020,189525443,,,,,,,,,,,,,,ACTIAM Europa Ver Index Aandel -Merger-,,,,,,,,,,,
2975,295704,,0,2019-12-31,,,YTD,,0,0,26.878,0,0,,,19-01-2020,189525444,,,,,,,,,,,,,,iShares Core MSCI Emerging Markets IMI,,,,,,,,,,,
2976,295704,,0,2019-12-31,,,YTD,,0,0,134.22,0,0,,,19-01-2020,189525445,,,,,,,,,,,,,,iShares CORE EURO CORP BOND UCITS (NL),,,,,,,,,,,
2977,295704,,0,2019-12-31,,,YTD,,0,0,28.549,0,0,,,19-01-2020,189525446,,,,,,,,,,,,,,iShares S&P 500 UCITS ETF (NL) (IUSA NA),,,,,,,,,,,
2978,295704,,0,2019-12-31,,,YTD,,0,0,56.11,0,0,,,19-01-2020,189525447,,,,,,,,,,,,,,iShares MSCI World UCITS ETF,,,,,,,,,,,
2979,295704,,0,2019-12-31,,,YTD,,0,0,32.516,0,0,,,19-01-2020,189525448,,,,,,,,,,,,,,Vanguard FTSE Developed Europe,,,,,,,,,,,
